question,answer,source
如何解决辅酶Q10胶囊皮偶尔出现黏连的情况?,胶囊皮的黏连可能源于其硬度，而硬度受甘油和明胶的比例影响。在炎热的夏天，部分黏连情况可能出现。建议放置辅酶在冰箱的保温层冷藏，并轻微晃动一下，这样可以更好地保护辅酶的活性长久。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_30.txt
顾客收到的辅酶是一坨的，应该怎么解决?,若顾客收到的辅酶出现一坨的情况，可能是由高温导致的胶囊皮黏连。建议将辅酶放置在冰箱保温层冷藏，然后轻微晃动一下，可以更好地保护辅酶的活性。如仍无法解决，建议咨询采购部同事处理。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_30.txt
红包发送失败，可能是什么原因?,红包发送失败可能有多种原因，如网络问题、账户余额不足、收款方账户异常等。建议检查账户余额和网络连接，如红包问题持续，可咨询相关部门或平台客服解决。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_30.txt
家人们三宝丸里的成份都是什么？,详细成分包括常规包衣粉，用于产品包衣。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_47.txt
咱们这款手表如何链接门禁卡？,这不是保健品相关的问题。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_47.txt
益生菌导致肠胃不舒服怎么办？,可能需要减少服用量或停止使用，建议咨询医生意见。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_47.txt
还原辅酶打开后摇晃的声音异常？,建议联系销售商咨询产品问题，以确保产品质量。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_47.txt
服用肽有哪些注意事项？,应了解正确的服用方法和用量，同时需要注意产品搭配和长期使用效果。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_47.txt
辅酶买了五六天了，为什么还没发货？,5-6天前下的单如果订单没问题，都是正常发货的，如果有问题请提供订单截图进行查询。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_120.txt
有顾客反应羊奶粉味道不像以前了，请问这是什么问题？,这可能是因为产品质量或生产工艺的问题，建议及时跟进并解决，避免影响口碑和销售。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_120.txt
我的顾客手机号13171552637收不到红包怎么办？,建议检查手机号是否填写无误，同时确认红包发送是否成功，如果依然存在问题，可以联系客服协助解决。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_120.txt
辅酶有什么情况？还能继续食用吗？,辅酶出现什么情况了？是否还能继续食用？,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_72.txt
羊奶鼓起来是什么原因？,羊奶鼓起来的原因是什么？,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_72.txt
喝完肽后出现冒虚汗、胸闷、憋得慌的情况，是什么情况？需要停止服用吗？,喝完肽后出现冒虚汗、胸闷、憋得慌的情况，应该是什么情况？需不需要停止服用？,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_72.txt
磷虾油生产批号为什么无效？,磷虾油生产批号为什么会无效？,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_72.txt
采购部同事的名字是什么？,王丽丽,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
蛋白肽配料表包含哪些成分？,1、主料牦牛骨蛋白肽占比95%以上，2、甜味剂，占比很低，调口感功效，3、食用香精，占比低，调口感功效。（甜味剂+食用香精占比不超过5%）,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
新顾客喝胶原蛋白肽出现过敏症状，是不是过敏的原因？,是，属于典型的过敏反应。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
季节性皮炎患者应该如何缓解症状？,涂点维生素E软膏，多吃维生素高的果蔬。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
服用肽后出现全身瘙痒的顾客应该怎么处理？,如果属于肽引起的过敏反应，则不能继续服用，可能是季节性过敏，亦可能是肽引起的过敏，建议停止服用。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
直播间付款后应该联系谁？,店内操作退款,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
为什么同一个顾客答了两个视频答题一个收到红包，另一个没收到？,需要核对顾客是否完成了答题和答题正确与否，应该以店长端后台的答题详情为准。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_159.txt
客户吃了耗牛骨胶原蛋白肽后，胃胀不能吃饭，晚上还睡不着，头晕眼花，胸闷，怎么回事？,蛋白肽产品一般都不会直接引起以上症状，要了解客户基础病和服用其他药物原因，个人体质原因服用后如出现各种明显不适，需要停服，不建议服用。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_171.txt
客户吃了肽之后耳朵里面一直响怎么回事？,很难判断，需要就诊后获取诊断结果，然后再进行判断。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_171.txt
痛风的客户，能吃我们的肽吗？,可以吃。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_171.txt
客户服用益生菌头晕是怎么回事？,头晕等不适可能与个人体质原因相关，建议停止服用并就医进行进一步检查。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_171.txt
一个顾客的女儿30岁，正在吃中药调理内分泌，问可以同时吃三宝丸吗？,不建议同时服用中药和三宝丸，建议咨询中医或药剂师的意见。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
三宝丸中的铁皮石斛含量是多少？,这样的问题请咨询产品部。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
顾客以前另一个黑眼球上有条形影后来没了，现在另一个眼上有条形影，吃肽20多天有关系吗？,根据症状描述，可能是视网膜相关问题，建议到正规医院就诊确认，与肽的摄入并无必然关系。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
软斑和硬斑有什么区别，软斑会不会变成硬斑？,软斑不稳定，容易崩解或脱落形成梗塞，硬斑是软斑钙化了，相对稳定，但较大，狭窄移度严重。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
顾客胃切除，服用益生菌后肚子绞痛是怎么回事？,肚子绞痛可能是由于益生菌引起的胃肠突然蠕动加快、各段不同步，建议减小剂量，饭后服用，并忌冷硬油腻食物。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
吃磷虾油尿酸高了是怎么回事？,高尿酸可能是磷虾油引起的，建议咨询医生进行进一步评估和调整用药方案。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
脾摘除后喝了牦牛肽一直肚子疼，停了肽就不疼了，请问还坚不建议继续喝？,不建议继续喝牦牛肽，脾摘除后对蛋白质吸收有影响，可能导致肚子疼，建议咨询医生或药剂师的意见。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_3.txt
益生菌口感发酸怎么回事？,这个批次的益生菌口感发酸可能是产品口味出现问题，需要进一步调查原因。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_23.txt
如何帮助家人早日康复？,可以通过筹款和祝福的方式表达对家人的关心，同时在生活中照顾好家人的身体。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_23.txt
一然生物有个主任叫“刘传”，我们客户和别的厂家去一然参观，一然厂家的说“人康的益生菌吃就管用、不吃就不管，说我们的菌不好”,与厂家沟通核查无此联系人，谨防假冒一然，知悉！,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_137.txt
磷虾油吃完反酸是怎么回事呢？之前吃益生菌没这个情况，以前胃也不反酸，谁能帮我解答一下，谢谢,吃虾油反酸，胃部功能不全，在虾油进入食道和胃部后需要分解磷虾油，胃酸增加引起的反酸。解决办法不吃皮，咬破服用，胶囊皮吐出来。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_137.txt
如何调整微信支付绑定的信息？,需要提供绑定微信支付的用户身份证号及姓名,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_42.txt
购买后还能下单吗？,可以继续下单,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_42.txt
新辅酶有哪些可能的副作用？,可能会出现平躺睡不了觉，出气不顺，胸口憋闷等不适，建议停止服用并咨询医生,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_42.txt
奶粉出现涨袋后还能喝吗？,如果已经出现涨袋，建议停止食用并联系相关负责人进行处理,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_42.txt
辅酶Q10跟我们的怎么对比？,他是氧化型，咱们粒子比它的大，咱们是约等于15g，它12.9克。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
辅酶Q10吃完出现拉肚子是怎么回事？,辅酶Q10过敏反应里没有拉肚子的记录，可能是因为其他食物引起的，比如食物发霉了、酸了、或睡觉肚子吹风了。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
安捷康会引起转氨酶升高吗？,安捷康含的成分不影响转氨酶，对肝脏没什么副作用。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
还原型辅酶Q10导致脚肿的原因是什么？,脚肿可能是因为心衰或三伏天静脉压力升高，建议减少辅酶Q10用量，晚上不要吃含盐、高热量、高碳水的食物。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
服用肽后不能睡觉的原因是什么？,可能是因为服用肽后引起的反应，建议减少用量或停用，并咨询专业医生。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
顾客服用孢子粉后出现身体不舒服和失眠是为什么？,孢子粉只对神经衰弱引起的失眠有调理作用，失眠的成因很复杂，且睡眠不足会引起不适，建议咨询专业医生。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
黄色的羊奶变质了吗？,是的，黄色的羊奶已经变质，不能喝。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
打开保质期内的羊奶是黄色的是正常的吗？,不正常，可能是由于氮气保鲜过程中的漏气导致变质，请不要饮用。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_70.txt
磷虾油可以用于带状疱疹吗？,磷虾油不适合带状疱疹患者。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_85.txt
服用磷虾油是否会导致尿酸升高？,磷虾油不会导致尿酸升高。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_85.txt
甲状腺恶性肿瘤手术后能否服用金虾油？,甲状腺恶性肿瘤手术后不适宜服用金虾油。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_85.txt
